RaceID,Name,Time,Gender,Age_Lower,Age_Upper,Shoes
CH19,Hector Amado Salvatierra,16456,M,35,39,Nike Pegasus
CH19,Daniela Russi,16442,F,25,29,Nike Epic React
CH19,Sonia Diaz,16457,F,35,39,Altra torin road
CH19,Brian Moulder,16422,M,35,39,
CH19,Adrian Gonzalez,16442,M,25,29,
CH19,Jenny Ho,16458,F,25,29,On Cloud
CH19,Maggie Mcdonald,16461,F,25,29,
CH19,Jackie Cox,16482,F,55,59,
CH19,Dave Brewer,16464,M,50,54,
CH19,Jennifer Neumann,16416,F,40,44,ASICS Kayano
CH19,Rakesh Sankannavar,16459,M,35,39,
CH19,Amanda Corbitt,16436,F,30,34,
CH19,Steve Koenigsberg,16472,M,45,49,
CH19,Ilse De Bock,16474,F,45,49,
CH19,Ilse De Bock,16474,F,45,49,
CH19,Chudney Espiritu,16483,F,35,39,
CH19,Gary Woods,16472,M,40,44,
CH19,Joao Frois,16478,M,45,49,
CH19,Kelly Laws,16475,F,45,49,
CH19,Simon Kay,16479,M,35,39,
CH19,Hamid Shahrokhi,16477,M,50,54,
CH19,Mark Daly,16487,M,30,34,On Cloudflow
CH19,Elisabeth Bradley,16436,F,45,49,
CH19,Allen Simpson,16484,M,35,39,
CH19,Olesya Ignatyeva,16482,F,30,34,
CH19,Caroline Widdowson,16482,F,45,49,
CH19,Jonathan Marshall,16481,M,25,29,
CH19,Guillermo Torres,16479,M,30,34,
CH19,Maud Conte,16487,F,25,29,
CH19,Alyssa Mitchell,16488,F,45,49,
CH19,Alison Atkinson,16489,F,50,54,
CH19,Elaina Andreychak,16480,F,25,29,
CH19,David Jones,16551,M,60,64,
CH19,Dana Coste,16494,F,25,29,
CH19,Paula Morson,16491,F,60,64,
CH19,Jeremy Hutson,16498,M,45,49,Altra Paradigm 4.5
CH19,Raphael De Campos Machado,16498,M,40,44,
CH19,Jeff Thompson,16503,M,50,54,
CH19,Eleanor Ball,16502,F,25,29,
CH19,Stephanie Plancich,16492,F,40,44,
CH19,Betsabe Gallardo,16502,F,35,39,
CH19,Peter Fish,16502,M,60,64,
CH19,Virginia Villanueva Ruiz,16501,F,40,44,
CH19,Dora Garcia Zambrano,16505,F,40,44,
CH19,Megan Kosinski,16512,F,25,29,ASICS GEL-Cumulus 21
CH19,Eric Buchegger,16506,M,40,44,
CH19,Ryan Glick,16502,M,40,44,
CH19,Erin Dalisay,16496,F,25,29,
CH19,Jason Greene,16515,M,45,49,
CH19,Mike Camiliere,16515,M,35,39,
CH19,Raju G,16514,M,45,49,
CH19,Mark Bruaski,16519,M,55,59,
CH19,Tyler Lista,16472,M,25,29,Nike Zoom Pegasus 36
CH19,Dawn Maldonado,16515,F,25,29,
CH19,Peter Dufaux,16522,M,50,54,Brooks Defyance 10-blue
CH19,Erica Moore,16523,F,40,44,Nike Zoom Pegasus
CH19,Steve Proctor,16526,M,40,44,Altra Torin 4 (gray/blue)
CH19,Milind Thombre,16535,M,45,49,Brooks Ghost 11
CH19,Chezin Lee,16527,M,50,54,New Balance M1080
CH19,Stephen Wynn,16539,M,35,39,
CH19,Leeanne Hawley,16542,F,30,34,
CH19,Krittiyanee Yomma,16543,F,40,44,Nike Zoom
CH19,Krittapas Silapanont,16543,M,35,39,
CH19,Richard Meiers,16553,M,45,49,
CH19,Jose Guillen,16521,M,40,44,
CH19,Ashley Jones,16551,F,30,34,
CH19,Linda Maro,16520,F,35,39,Saucony Triumph 17
CH19,Shiva Thyagaraj,16552,M,35,39,
CH19,Daniel Alarcon,16549,M,50,54,
CH19,Robert Whitmore,16562,M,40,44,
CH19,Spencer Rand,16564,M,55,59,
CH19,Amy Campbell-Lefkowitz,16564,F,55,59,
CH19,Ross Lee,16564,M,60,64,
CH19,Alexander Ginda,16552,M,35,39,
CH19,Celeste Revelli,16551,F,30,34,
CH19,Dennis Patton,16536,M,60,64,
CH19,Karan Nayee,16567,M,25,29,
CH19,Jenna Foley,16565,F,35,39,
CH19,Paul Olson,16575,M,45,49,Mizuno prophecy 7
CH19,Shashi Rane,16574,M,55,59,
CH19,Alain Muller,16575,M,30,34,
CH19,Terrence Mcmahon,16573,M,30,34,
CH19,Mark Kusch,16578,M,30,34,
CH19,Jenny Wang,16571,F,25,29,
CH19,Eugenie Steyn,16574,F,35,39,Nike Pegasus 36
CH19,Keith White,16586,M,45,49,Saucony Kinvara 9
CH19,Richard Shagley Ii,16576,M,45,49,
CH19,Margaret Hutchinson,16582,F,50,54,
CH19,Sarah Motzkin,16559,F,35,39,
CH19,Norbert Leinfellner,16585,M,50,54,ASICS Kayano 26 red
CH19,Elizabeth Doherty,16560,F,25,29,
CH19,Judit Bel,16589,F,30,34,
CH19,Melanie Randazzo,16588,F,30,34,
CH19,Thomas Novotney,16593,M,45,49,
CH19,Andrea Shepherd,16599,F,40,44,HOKA ONE ONE Clifton 1
CH19,Johnny Chandler,16596,M,35,39,
CH19,Sarah Drane,16597,F,35,39,
CH19,Chris Meier,16581,M,40,44,New Balance 860v10
CH19,Woravit Umnuayraksakul,16586,M,40,44,
CH19,Mary Spink,16602,F,40,44,Mizuno Inspires
CH19,Nathan Sorensen,16606,M,35,39,
CH19,Timothy Mcauliffe,16603,M,45,49,
CH19,Colleen Brondsema,16606,F,35,39,
CH19,Esther Lee,16610,F,30,34,Brooks Launch 6
CH19,Darshan Nandha,16550,M,20,24,
CH19,Surasee Srihasarn,16595,M,30,34,Saucony Kinvara7
CH19,Bartolo Arena,16615,M,50,54,
CH19,James Powell,16613,M,30,34,
CH19,Savannah Martinez,16617,F,25,29,Brooks Glycerin 16
CH19,Leslie Loftin,16616,F,40,44,Mizuno Wave Inspire 15
CH19,Lisa Ledesma,16614,F,55,59,
CH19,George Frank Da Silva,16593,M,40,44,
CH19,Marcio Carneiro,16643,M,40,44,adidas SN Glide Boost 8
CH19,Melissa Trupia,16580,F,40,44,
CH19,Angela Sprau,16621,F,50,54,
CH19,Alyse Simpson,16619,F,30,34,Saucony Guide ISO 2
CH19,Magnus Kruger,16622,M,55,59,
CH19,Sean Gantner Gantner,16630,M,25,29,
CH19,Jose Munoz,16622,M,25,29,
CH19,Kim Brill,16606,F,40,44,HOKA ONE ONE clifton6
CH19,Clayton Dietze,16634,M,35,39,Nike next % 3
CH19,Vicenzo Quiroz,16619,M,30,34,
CH19,Mario Malek,16625,M,45,49,
CH19,Laurie Eckford,16639,F,25,29,
CH19,Natalia Bernal,16637,F,35,39,
CH19,Andre Bodson,16638,M,55,59,
CH19,Valerii Ilin,16631,M,45,49,HOKA ONE ONE Clifton 4
CH19,Carlos Rondon,16640,M,40,44,
CH19,Renata Franca,16641,F,35,39,
CH19,John Ramirez,16626,M,35,39,
CH19,Edwin Owen,16649,M,45,49,
CH19,Helena Bianchessi,16625,F,20,24,
CH19,Christopher Miller,16600,M,35,39,
CH19,Bette Hagerty,16646,F,60,64,
CH19,Sara Lee,16645,F,30,34,ASICS GT 2000 7
CH19,Richard Peyton,16652,M,35,39,adidas Boston Boost 4
CH19,Mostafa Abou-El Fetouh,16659,M,25,29,Nike Vaporfly Next% Volt (R)
CH19,Katie Murray,16636,F,25,29,
CH19,Courtney Mcwhorter,16656,F,30,34,
CH19,Charlotte Cox,16660,F,30,34,
CH19,Vincent Frisella,16652,M,50,54,
CH19,Amanda Mesa,16634,F,45,49,ASICS Nimbus 19
CH19,Lauren Berkman,16665,F,30,34,
CH19,Natasha Leslie,16672,F,30,34,
CH19,Lori Mackey,16656,F,40,44,
CH19,Kathy Linenberger,16676,F,60,64,
CH19,Daniel Jackson,16654,M,40,44,
CH19,Jenny Harth,16675,F,35,39,
CH19,Janelle Townes,16684,F,40,44,Nike Vapor Fly
CH19,Nicola Kelly,16659,F,40,44,
CH19,Bella Almaraz,16685,F,65,69,
CH19,Katie Murray,16636,F,25,29,Brooks Adrenaline GTS 17
CH19,Andrew Vigne,16665,M,20,24,
CH19,Eduardo Krempel De Lima,16647,M,45,49,
CH19,Lone Jensen,16687,F,45,49,
CH19,Susan Dreeben,16691,F,30,34,
CH19,Damon Newman,16689,M,40,44,
CH19,Guillermo Gustavo Rodriguez Borges,16691,M,45,49,
CH19,Peter Awad,16693,M,25,29,Brooks launch 4
CH19,Khozema Dhanerawala,16696,M,30,34,HOKA ONE ONE Arahi 3
CH19,Catherina Ng,16700,F,50,54,Nike VaporFly 4%
CH19,Daria Kondrateva,16721,F,30,34,
CH19,Melissa Filkin,16682,F,40,44,
CH19,Lisa Baumander,16702,F,30,34,Saucony Kinvera
CH19,Nicholas Clappsy,16710,M,50,54,
CH19,Megann Rogers,16716,F,25,29,
CH19,Jon Recana,16715,M,45,49,
CH19,Geoffrey Van Der Laan,16692,M,35,39,
CH19,Cheryl Poynor,16689,F,35,39,
CH19,Stephen Baines,16730,M,30,34,Saucony Mirage 5
CH19,Daniela Tameirao Martins,16730,F,35,39,
CH19,Kelsey Powell,16728,F,30,34,
CH19,Laurence Wong,16724,M,35,39,
CH19,Todd Crowe,16735,M,50,54,
CH19,Elizabeth Nordquest,16753,F,35,39,Saucony Guide ISO
CH19,Nuno Luz Gouveia,16726,M,40,44,
CH19,Beatrice Moran,16732,F,30,34,New Balance 890
CH19,Amy Ebling,16742,F,35,39,
CH19,Rachel Jevens,16748,F,45,49,ASICS Nimbus 20
CH19,Mark Espiritu,16738,M,40,44,Nike Zoom Vaporfly Next %
CH19,Mary Beth Spencer,16747,F,30,34,Brooks Ghost
CH19,Jodi Halpin,16748,F,30,34,
CH19,Fanny Araya Picado,16749,F,25,29,
CH19,Lesley Schafer,16745,F,40,44,
CH19,Janine Harvey,16749,F,45,49,
CH19,Maria Gomez,16712,F,30,34,
CH19,Stephen Delaney,16756,M,65,69,On Cloudflow
CH19,Michael Pane,16757,M,45,49,
CH19,Orrie Mccrea,16757,M,55,59,
CH19,Elizabeth Arklie,16756,F,30,34,
CH19,Todd Crowe,16735,M,50,54,
CH19,Joseph Guarino,16755,M,50,54,
CH19,Peihua Wu,16762,F,30,34,
CH19,Jennifer Fabbrini,16727,F,35,39,
CH19,Lopi Asch,16748,M,40,44,
CH19,Jared Wilkinson,16757,M,40,44,
CH19,Brent Williams,16761,M,40,44,
CH19,Jean Siew Wong,16761,F,40,44,
CH19,Eric Yablunosky,16765,M,25,29,Newton Distance S 2019
CH19,Sarah Hutchins,16748,F,25,29,
CH19,Andrea Smith,16757,F,40,44,
CH19,Javier Perez De Zabalza,16756,M,40,44,
CH19,Marian Loftin,16770,F,70,74,
CH19,Peter Morse,16756,M,30,34,
CH19,Olga Bliuc--Haggard,16766,F,35,39,
CH19,Christine Macleod,16774,F,35,39,Nike Pegasus 36
CH19,Zach Wolk,16773,M,45,49,
CH19,Kevin Hart,16741,M,30,34,
CH19,Amy Maxwell,16776,F,45,49,ASICS Gel Nimbus 21
CH19,Ty Aronson,16776,M,40,44,Brooks Glycerin
CH19,Antoinette Taranets,16785,F,25,29,
CH19,Muhammad Raza,16781,M,40,44,
CH19,Bill Leonard,16762,M,50,54,
CH19,Jhonattan Duran,16774,M,30,34,
CH19,Ronald Poon-Affat,16785,M,50,54,
CH19,Moneil Patel,16784,M,30,34,
CH19,John Cortez,16792,M,30,34,
CH19,Kim Hillman,16787,F,45,49,
CH19,Nicola Shaverin,16797,F,45,49,adidas Ultra boost blue
CH19,Kimberly Soriano,16792,F,35,39,Brooks Ghost 11
CH19,Robin Saggers,16800,M,30,34,
CH19,Luke Morton,16797,M,25,29,
CH19,John Buchanan,16784,M,50,54,HOKA ONE ONE Bondi 6
CH19,Lindsay Lauritzen,16778,F,35,39,
CH19,Jennifer Conner,16757,F,35,39,
CH19,Rosalie Brizuela,16807,F,35,39,
CH19,Cesar Alvarado,16796,M,35,39,
CH19,Suresh Thangiah,16762,M,50,54,
CH19,Michiko Thomas,16819,F,55,59,
CH19,Ruijun Zheng,16820,F,25,29,New Balance 860v9
CH19,Rudolf Herrera,16820,M,40,44,
CH19,Heather Birenbaum,16817,F,30,34,
CH19,Raymond Vikete,16822,M,30,34,
CH19,Juraj Maksi,16822,M,35,39,
CH19,Karla Leon,16825,F,45,49,
CH19,Stefannie Leakeas,16813,F,45,49,
CH19,Jonathan Chemouny,16828,M,35,39,New Balance 1080
CH19,Kaitlyn Lee,16825,F,30,34,
CH19,Mariana Moraes,16835,F,25,29,
CH19,Isabella Iwan,16827,F,25,29,
CH19,Jay Billingsley,16822,M,50,54,
CH19,Sherise Williams,16834,F,25,29,Brooks Glycerin 17
CH19,Emily Ninotta,16831,F,30,34,
CH19,Samantha Freeman,16844,F,20,24,
CH19,Leigh Sauerbier,16843,F,30,34,
CH19,Adrian Brune,16828,F,40,44,On Cloudflyer
CH19,Robert Rose,16815,M,40,44,
CH19,German Zapata,16849,M,50,54,
CH19,Heike Dennhard,16847,F,35,39,
CH19,Kevin Lollar,16849,M,35,39,Newton Gravity III
CH19,Lisa Bent,16852,F,25,29,
CH19,Abigail Hanson,16846,F,25,29,Saucony Guide
CH19,Bernard Dickens,16838,M,45,49,
CH19,Ade Elebute,16851,M,25,29,
CH19,Melanie Sweeney,16862,F,35,39,adidas UltraBoost
CH19,Stephen Macrowski,16842,M,35,39,Brooks Glycerin 17
CH19,Sol Rivera,16861,F,35,39,Nike Turbos 2
CH19,Peter Fell,16864,M,50,54,
CH19,Timothy Faucette,16864,M,45,49,Brooks Launch 6
CH19,Simone Serrajotto,16866,M,40,44,
CH19,Sarah Zhou,16833,F,35,39,
CH19,Elizabeth Jill Tamayo,16857,F,40,44,
CH19,Gregory Nelson,16868,M,40,44,
CH19,Oscar Berlese,16865,M,45,49,
CH19,Luciano Piovesan,16866,M,45,49,
CH19,Alexa Brown,16871,F,25,29,
CH19,Candace Richardson,16874,F,35,39,
CH19,Peter Boylan,16872,M,65,69,
CH19,Jonathan Kaplan,16879,M,50,54,Nike Vomero
CH19,Pablo Villegas,16869,M,35,39,
CH19,Teri Schmidt,16875,F,40,44,
CH19,Christopher Borjes,16881,M,50,54,
CH19,Vivian Isaza,16883,F,35,39,
CH19,Elena Palombaro,16887,F,40,44,
CH19,Yina Wei,16895,F,35,39,Nike Epic React Flyknit 1
CH19,Charles Blaisdell,16883,M,50,54,
CH19,Julia Covelli,16896,F,30,34,
CH19,Nicole Bautista,16898,F,35,39,
CH19,Luis Vasquez,16899,M,25,29,Nike Vomero 13
CH19,Ma Celeste De Jesus,16896,F,40,44,
CH19,Jill Anne Perez,16894,F,30,34,
CH19,Jim Miller,16902,M,50,54,Nike 4% Kit
CH19,Pam O'Regan,16893,F,45,49,
CH19,Daunielle Ricardi,16904,F,35,39,Brooks Ghost 11
CH19,Amanda Hartmann,16896,F,30,34,Brooks Ravenna
CH19,Frederico Mestre,16898,M,40,44,
CH19,Allan Bonsol,16860,M,35,39,Brooks Ghost
CH19,Kyle Bell,16904,M,40,44,
CH19,Christine Marag,16869,F,45,49,
CH19,Scott Raven,16912,M,40,44,
CH19,Silvia Mendez,16890,F,45,49,
CH19,Preston Bussard,16902,M,55,59,
CH19,Mike Caputo,16894,M,35,39,Nike Revolution 4
CH19,Veronica Marmol,16900,F,25,29,
CH19,Erin Rylaarsdam,16913,F,40,44,
CH19,Maria Fernanda Gutierrez,16866,F,30,34,
CH19,Edward Evans,16912,M,25,29,
CH19,Sherri Zehner,16909,F,50,54,
CH19,Miguel Drew,16917,M,35,39,
CH19,Danielle Van Der Veeken,16930,F,45,49,
CH19,Mark Beekman,16921,M,50,54,Nike Odyssey React
CH19,Rodney Umble,16929,M,35,39,
CH19,Tiago Cleto Machado,16926,M,40,44,On Cloudflow
CH19,Anne Reilly,16908,F,50,54,
CH19,Lourdes Marquez,16934,F,45,49,
CH19,Kierstynn Rozema,16913,F,25,29,
CH19,Melissa Loken,16945,F,35,39,
CH19,Daniel Walters,16936,M,35,39,New Balance 860v10
CH19,Jessica Walters,16936,F,35,39,
CH19,Takerng Osirichaivet,16940,M,35,39,
CH19,Andrea Freeman,16944,F,40,44,Nike Vaporfly Next % Sept19
CH19,Graham Schmidt,16945,M,40,44,Nike vapor
CH19,Melissa Loken,16945,F,35,39,
CH19,Jeffrey Reynolds,16953,M,40,44,
CH19,Carol Mc Menamin,16950,F,55,59,
CH19,Laura Hanneman,16957,F,45,49,
CH19,Chris Hall,16958,M,45,49,Nike Zoom Fly Black
CH19,Tiera George,16963,F,35,39,
CH19,Johnny Tocora,16910,M,45,49,
CH19,Michael Ronayne,16960,M,30,34,
CH19,Dan Koch,16972,M,45,49,
CH19,Erik Harris,16975,M,35,39,
CH19,James Gusich,16973,M,50,54,
CH19,Erin Mccarty,16962,F,25,29,
CH19,Giovanni Cascino,16976,M,45,49,Mizuno Wave Ultima 11
CH19,Lindsay Manz,16971,F,35,39,
CH19,Anne Chesley Esteban,16963,F,35,39,
CH19,Ami Kanaby,16977,F,45,49,Mizuno Wave
CH19,Ian Hutchison,16989,M,45,49,Nike Zoom Pegasus 34 Blue
CH19,Erika Aleman,16964,F,40,44,
CH19,Eli Shearn,16985,M,40,44,Brooks Ghost
CH19,Andrew Mealing,16986,M,45,49,
CH19,Erik Arntzen,16987,M,60,64,Nike Vaporfly Next%
CH19,Elmira Pishchalnikova,16991,F,45,49,
CH19,Steve Dodge,16984,M,45,49,
CH19,Juan Acosta,16991,M,30,34,
CH19,Johanna Lopez,16984,F,35,39,
CH19,Denis Coruzzi,16996,F,50,54,
CH19,Michelle Hightower,16992,F,40,44,
CH19,Michael Molenda,16964,M,35,39,
CH19,Melissa Bouffard,16998,F,55,59,
CH19,Mike Madison,17002,M,60,64,
CH19,Jared Calabrese,16999,M,35,39,Nike Vaporfky Next%
CH19,Tracy Bond Lance,16989,F,50,54,
CH19,Tiffany Scheffler,17001,F,35,39,
CH19,Tracie Mucha,17008,F,35,39,HOKA ONE ONE Carbon-X
CH19,Cigale Brown,17004,F,35,39,Nike Pegasus
CH19,Sarah Carr,17003,F,40,44,
CH19,Danielle Janarek-Farquhar,16987,F,25,29,
CH19,Lauren Galietti,17011,F,35,39,Saucony Guide ISO
CH19,Kelsey Campbell,16968,F,25,29,
CH19,Carlos Alvarez,17009,M,30,34,Brooks Adrenaline GTS 19
CH19,Bryan Van Solt,17008,M,30,34,
CH19,Audrey Koh,17007,F,40,44,Altra Torin 4
CH19,Bryan Atkins,16994,M,35,39,
CH19,Rebeca Mestre Orozco,17014,F,35,39,
CH19,Martin Res,17014,M,40,44,
CH19,Mary Hemenway,17021,F,50,54,
CH19,Meghan Shalvoy,17017,F,30,34,
CH19,Sandra Guevara,17017,F,50,54,
CH19,Adam Goodman,17008,M,35,39,
CH19,Federico Estrada,17026,M,45,49,
CH19,Prateek Verma,17027,M,25,29,
CH19,Baylie Jabben,17034,F,30,34,
CH19,Oscar Morales,17024,M,30,34,
CH19,Angela Agnew,17030,F,30,34,
CH19,Susan Arbogast,17022,F,40,44,
CH19,Louis Cameron,17043,M,35,39,Nike Next%
CH19,Heidi Szempruch,17036,F,45,49,
CH19,Stephen Neville,17043,M,45,49,
CH19,Joseph Mercado,17050,M,30,34,Nike Vaporfly 4% Flyknit
CH19,Elis Binder,17027,F,45,49,
CH19,Pamela Harris,17045,F,35,39,
CH19,Ursula Smalley,17065,F,35,39,
CH19,Ofelia Bauer,17023,F,45,49,Nike Vaporfly 4% Blue
CH19,Jessica Khubyar-Ebert,17053,F,35,39,
CH19,Rhianna Coslick,17050,F,30,34,
CH19,Beate Wendland,17057,F,35,39,
CH19,Shelly Harris,17054,F,50,54,
CH19,Anong Tantisuwat,17054,F,40,44,
CH19,Tommy Pollock,17042,M,45,49,
CH19,Martin Caldwell,17002,M,45,49,
CH19,Megan Cavanaugh,17057,F,30,34,Brooks Glycerin 17
CH19,Rowan Miller,17050,F,40,44,
CH19,Jodi Canup,17057,F,50,54,
CH19,Suresh Karne,17060,M,50,54,
CH19,Rachel Hogg,17064,F,25,29,Mizuno Wave Inspire 13
CH19,Joseph Yates,17069,M,50,54,
CH19,Amy Rodriguez,17062,F,50,54,
CH19,Julia Oswald,17064,F,30,34,
CH19,Kittipong Promkiree,17047,M,40,44,
CH19,Rakesh Goel,17065,M,40,44,
CH19,Joseane Perozzo,17073,F,45,49,
CH19,Kristine Holferty,17071,F,45,49,
CH19,Iskra Milanovitch,17070,F,40,44,
CH19,Karen Behan,17071,F,35,39,
CH19,Faisal Wasim,17060,M,45,49,
CH19,Amy Katz,17079,F,35,39,Nike Zoom Pegasus
CH19,Daniel Ferrao,17085,M,30,34,
CH19,Joseph Betancourt,17078,M,35,39,
CH19,Susan Lafferty,17087,F,50,54,
CH19,Zunila Westcott,17081,F,30,34,
CH19,Ramzi Shuhaibar,17091,M,30,34,ASICS GT2000-7
CH19,Santosh Pattnayak,17091,M,55,59,
CH19,Jacob Pietryga,17093,M,25,29,
CH19,Joseph Mercado,17050,M,30,34,Brooks Pure Flow Black
CH19,Karina Orellana,17096,F,40,44,Brooks Ricochet
CH19,Sarawut Dokjampa,17100,M,35,39,
CH19,Miguez Tabora,17093,F,40,44,Nike VaporFly 4%
CH19,Aliya Prescott,17108,F,25,29,
CH19,Drew Krasny,17099,M,45,49,ASICS DynaFlyte3
CH19,Ross Currie,17109,M,35,39,Mizuno Wave Rider 21
CH19,Carlos Zucher,17092,M,50,54,
CH19,Marcela Parise,17077,F,30,34,Nike PEGASUS 34
CH19,Lavinia Swords,17114,F,30,34,
CH19,Richard Maathey,17112,M,45,49,
CH19,Cathy Quinn,17118,F,35,39,
CH19,Wences Miranda,17116,M,45,49,
CH19,Eric Ure,17111,M,25,29,Nike PEGASUS 34
CH19,Roelof Hartman,17125,M,50,54,
CH19,Ingrid Llaveshi,17133,F,25,29,
CH19,Trin Tanariya,17125,M,35,39,
CH19,Maynard Lantimo,17119,M,45,49,
CH19,Tatiana Gonzalez,17126,F,25,29,
CH19,Rebecca Whitehead,17129,F,40,44,
CH19,Jim Kowalski,17133,M,50,54,Brooks Glycerin 17
CH19,Nikolaos Stefanou,17135,M,35,39,
CH19,Alison Mcember,17133,F,30,34,HOKA ONE ONE Clifton 5
CH19,Brett Kaye,17137,M,35,39,Brooks GTS
CH19,Caitlin Mahoney,17182,F,20,24,
CH19,Stephanie Corrado,17115,F,45,49,
CH19,Anucha Burunchai,17119,M,40,44,
CH19,Leidy Amparo,17095,F,40,44,
CH19,John Mills,17122,M,55,59,Mizuno Wave Inspire 14
CH19,Pierre Britz,17137,M,40,44,Nike vomero 14
CH19,Naomi Jones,17140,F,45,49,
CH19,Derek Vanderzyl,17150,M,55,59,
CH19,Donald Roca-Dawson,17151,M,45,49,
CH19,David Bradley,17103,M,50,54,
CH19,Adam Chamberlain,17149,M,35,39,
CH19,Meg Berry,17153,F,35,39,
CH19,Cindy Lee,17160,F,40,44,Brooks Pureflow 6
CH19,Joan Oconnor,17155,F,60,64,Brooks Ghost 11
CH19,Andrew Geren,17159,M,25,29,
CH19,Sarah Kaye,17160,F,35,39,
CH19,Rachel Brenke,17151,F,35,39,
CH19,Mandy Midgett,17162,F,45,49,
CH19,Matthew James,17132,M,25,29,
CH19,Jean-Marc Plantier,17168,M,50,54,New Balance Fresh foan vongo 3
CH19,Julie Bittinger,17174,F,35,39,
CH19,Rudy Perez,17169,M,35,39,
CH19,Jason Mielcarek,17172,M,30,34,
CH19,Michelle Lenkens,17173,F,25,29,
CH19,Beth Ites,17136,F,45,49,
CH19,Debbie Sarni,17190,F,50,54,
CH19,Kayla Duval,17186,F,25,29,Brooks Launch
CH19,Tria Chingcuangco,17194,F,40,44,
CH19,Andrea Cairns,17193,F,40,44,
CH19,Sudhir Bhat,17191,M,45,49,
CH19,Ryan Tacay,17198,M,35,39,New Balance Fresh Foam Beacon V2
CH19,Star Tiko,17174,F,30,34,
CH19,Stephen Lippi,17207,M,25,29,Brooks Ghost 12
CH19,Hector Fajardo,17208,M,35,39,HOKA ONE ONE Arahi 2
CH19,Colette Coyle,17208,F,40,44,
CH19,Deb Dyer,17211,F,60,64,Nike Air Zoom Structure
CH19,Josh Bachman,17208,M,40,44,
CH19,Josh Bachman,17208,M,40,44,
CH19,Gaby Ruidiaz,17209,F,40,44,
CH19,Russell Shearer,17214,M,35,39,
CH19,Rachel Mathewson,17209,F,45,49,
CH19,John Sawhill,17207,M,25,29,Brooks Ghost 12
CH19,Carlo Caparas,17221,M,30,34,Brooks Ghost 11
CH19,Brianne Freites,17224,F,35,39,Brooks Launch
CH19,Leo Jordan,17210,M,35,39,Nike Zoom Fly
CH19,Nicolas Velez,17226,M,40,44,New Balance Fresh Foam 1080V9
CH19,Dibya Mukhopadhyay,17214,F,25,29,New Balance 860
CH19,Tess Radunovich,17185,F,35,39,
CH19,Sheryll Patricia Achaval,17228,F,45,49,
CH19,Bret Randolph,17224,M,50,54,
CH19,Ekaterina Seredina,17285,F,35,39,
CH19,Sheetal Nayak,17235,F,35,39,
CH19,Ryann Myers,17234,F,35,39,
CH19,Rochelle Greenfield,17236,F,45,49,
CH19,Oliver Mena,17243,M,40,44,
CH19,Jennifer Mongold,17194,F,40,44,
CH19,Francis Wong,17243,M,45,49,Nike Vaporfly Next%
CH19,Rebecca Lippenga,17240,F,45,49,
CH19,Durga Natesan,17244,F,45,49,
CH19,Nathan Jacobs,17252,M,35,39,Brooks glycerines
CH19,Matt Nakanishi,17253,M,45,49,Saucony Kinvara
CH19,Fernanda Oliveira,17213,F,35,39,
CH19,Dayna Rashidian,17250,F,45,49,
CH19,Mark Fisher,17202,M,55,59,HOKA ONE ONE Kona
CH19,Cleo Devaney,17259,F,50,54,
CH19,Debbie Chen,17230,F,35,39,
CH19,Donna Lynch,17263,F,40,44,
CH19,Emma Wright,17244,F,40,44,
CH19,Erin Reese,17262,F,45,49,
CH19,Winston Reid,17272,M,55,59,
CH19,Kevin Hanrahan,17280,M,40,44,HOKA ONE ONE Clifton 6
CH19,Jamie Stockton,17276,M,45,49,
CH19,Mark Casilio,17285,M,45,49,
CH19,Laura Kelemen,17280,F,45,49,
CH19,Bridget Fox,17286,F,50,54,
CH19,Karsten Schwarz,17277,M,60,64,
CH19,Joshua Eudailey,17252,M,35,39,
CH19,Katrina Zoldowski,17295,F,45,49,
CH19,Mey Chang,17282,F,40,44,
CH19,Taree Chadwick,17279,F,30,34,
CH19,Fernando Cains,17292,M,45,49,
CH19,Alma Dalia Elizondo Anaya,17307,F,30,34,
CH19,Dean Victor,17321,M,50,54,
CH19,Hongbo Meng,17297,M,30,34,
CH19,Ajay Varma,17297,M,40,44,
CH19,Jay Declarador,17316,M,40,44,
CH19,Nick Savin,17280,M,25,29,
CH19,Margaret Mbuthia,17261,F,45,49,
CH19,Kathy Gibbons,17321,F,55,59,
CH19,Leonardo Enrique Ibarra Becerra,17321,M,40,44,
CH19,Matthew Kinsley,17327,M,40,44,HOKA ONE ONE Gaviota 2
CH19,Pranav Parikh,17317,M,45,49,
CH19,Thomas Anderson,17327,M,30,34,Mizuno Wave Inspire 14
CH19,Stephanie Chang,17278,F,25,29,Brooks Ghost 11
CH19,Kristin Sholton,17277,F,45,49,
CH19,Javier Gonzalez Duenes,17336,M,45,49,
CH19,Bob Henderson,17332,M,55,59,
CH19,Victoria Hernandez,17342,F,25,29,
CH19,Jenny Midbjer,17340,F,45,49,Altra Torin 3.5
CH19,Shannon Dunne,17338,F,30,34,
CH19,Cara Cavazza,17339,F,40,44,
CH19,Casey Johnson,17346,M,25,29,
CH19,Joshua Wagner,17330,M,35,39,
CH19,Arezou Montgomery,17337,F,50,54,
CH19,Stephanie Parise,17353,F,35,39,Nike vapor fly 4%
CH19,Thomas Marshall,17355,M,55,59,Saucony Freedom ISO
CH19,Jason Patera,17358,M,40,44,Brooks Adrenaline GTS 19
CH19,Christopher Wong,17330,M,50,54,
